date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;p0q0
27/05/2019;14;0;AJ;07:00:00;2;0.322;0.312;0.348;0.17;0.239;0.273;0.3256299999999998
29/05/2019;14;0;AJ;07:00:00;2;0.345;0.309;0.358;0.14;0.204;0.225;0.2748
03/06/2019;14;0;AJ;07:00:00;2;0.294;0.306;0.375;0.148;0.214;0.241;0.28719
06/06/2019;14;0;AJ;07:00:00;2;0.342;0.311;0.392;0.166;0.209;0.223;0.2590699999999999
07/06/2019;14;0;AJ;07:00:00;2;0.324;0.301;0.347;0.166;0.23;0.256;0.29064
11/06/2019;14;0;AJ;07:00:00;2;0.3592;0.323;0.403;0.162;0.22;0.246;0.2949199999999998
12/06/2019;14;0;AJ;07:00:00;2;0.326;0.303;0.398;0.163;0.209;0.241;0.2851299999999999
14/06/2019;14;0;AJ;07:00:00;2;0.379;0.304;0.347;0.137;0.21;0.245;0.2845799999999999
17/06/2019;14;0;AJ;07:00:00;2;0.325;0.329;0.386;0.173;0.251;0.286;0.33861
18/06/2019;14;0;AJ;07:00:00;2;0.341;0.355;0.358;0.178;0.249;0.272;0.3245899999999999
19/06/2019;14;0;AJ;07:00:00;2;0.36;0.35;0.372;0.163;0.233;0.259;0.2978500000000001
21/06/2019;14;0;AJ;07:00:00;2;0.34;0.309;0.323;0.157;0.229;0.256;0.2886300000000002
24/06/2019;14;0;AJ;07:00:00;2;0.293;0.325;0.36;0.156;0.223;0.247;0.28837
25/06/2019;14;0;AJ;07:00:00;2;0.349;0.331;0.382;0.143;0.222;0.255;0.3119499999999999
26/06/2019;14;0;AJ;07:00:00;2;0.413;0.3254;0.3654;0.127;0.172;0.195;0.23696
27/06/2019;14;0;AJ;07:00:00;2;0.366;0.32188;0.370466666666667;0.153;0.217;0.233;0.27458
28/06/2019;14;0;AJ;07:00:00;2;0.304;0.278;0.299;0.14;0.186;0.214;0.2502399999999999
01/07/2019;14;0;AJ;07:00:00;2;0.286;0.323;0.376933333333333;0.139;0.191;0.214;0.2535999999999997
02/07/2019;14;0;AJ;07:00:00;2;0.323;0.329;0.361;0.161;0.233;0.269;0.3183100000000002
03/07/2019;14;0;AJ;07:00:00;2;0.35;0.329;0.344;0.144;0.194;0.219;0.25783
04/07/2019;14;0;AJ;07:00:00;2;0.328;0.345;0.362333333333333;0.147;0.206;0.226;0.2709399999999999
05/07/2019;14;0;AJ;07:00:00;2;0.293;0.307;0.37788;0.144;0.198;0.218;0.2627600000000001
28/05/2019;14;0;AJ;07:00:00;2;0.365;0.352;0.386;0.165;0.225;0.247;0.2953899999999998
05/06/2019;14;0;AJ;07:00:00;2;0.331;0.331;0.382;0.179;0.226;0.24;0.2825599999999999
21/05/2019;14;0;AK;07:00:00;2;0.296;0.097;0.267;0.087;0.074;0.044;0.1238900000000001
22/05/2019;14;0;AK;07:00:00;2;0.303;0.169;0.274;0.087;0.072;0.046;0.1263799999999999
23/05/2019;14;0;AK;07:00:00;2;0.355;0.102;0.237;0.083;0.064;0.042;0.12121
27/05/2019;14;0;AK;07:00:00;2;0.288;0.087;0.228;0.087;0.071;0.047;0.12643
29/05/2019;14;0;AK;07:00:00;2;0.266;0.094;0.238;0.073;0.056;0.039;0.10469
03/06/2019;14;0;AK;07:00:00;2;0.27;0.093;0.239;0.082;0.069;0.043;0.12264
06/06/2019;14;0;AK;07:00:00;2;0.282;0.09;0.236;0.062;0.056;0.036;0.09828
07/06/2019;14;0;AK;07:00:00;2;0.265;0.127666666666667;0.213;0.081;0.066;0.046;0.11225
11/06/2019;14;0;AK;07:00:00;2;0.2746;0.104;0.257;0.066;0.06;0.037;0.1018
12/06/2019;14;0;AK;07:00:00;2;0.289;0.094;0.236;0.073;0.058;0.035;0.10468
14/06/2019;14;0;AK;07:00:00;2;0.316;0.117;0.233;0.061;0.046;0.028;0.08286
17/06/2019;14;0;AK;07:00:00;2;0.283;0.09;0.24;0.072;0.06;0.036;0.1062
18/06/2019;14;0;AK;07:00:00;2;0.29;0.098;0.266;0.078;0.066;0.043;0.1061800000000001
19/06/2019;14;0;AK;07:00:00;2;0.301;0.106733333333333;0.282;0.076;0.063;0.043;0.10748
21/06/2019;14;0;AK;07:00:00;2;0.29;0.095;0.235;0.075;0.063;0.042;0.1050700000000001
24/06/2019;14;0;AK;07:00:00;2;0.255;0.091;0.246;0.079;0.066;0.043;0.1049400000000001
25/06/2019;14;0;AK;07:00:00;2;0.285;0.097;0.259;0.078;0.057;0.041;0.10797
26/06/2019;14;0;AK;07:00:00;2;0.294;0.091;0.233666666666667;0.065;0.053;0.034;0.09994
27/06/2019;14;0;AK;07:00:00;2;0.328;0.104533333333333;0.2374;0.057;0.049;0.027;0.0875300000000001
28/06/2019;14;0;AK;07:00:00;2;0.271;0.115053333333333;0.194;0.059;0.048;0.034;0.0875599999999999
01/07/2019;14;0;AK;07:00:00;2;0.238;0.096;0.25868;0.066;0.059;0.04;0.1030399999999999
02/07/2019;14;0;AK;07:00:00;2;0.275;0.066;0.236;0.084;0.067;0.044;0.1167
03/07/2019;14;0;AK;07:00:00;2;0.296;0.109344;0.25;0.063;0.054;0.038;0.09713
04/07/2019;14;0;AK;07:00:00;2;0.292;0.081;0.24;0.065;0.055;0.039;0.09866
05/07/2019;14;0;AK;07:00:00;2;0.274;0.046;0.23428;0.061;0.051;0.037;0.09524
28/05/2019;14;0;AK;07:00:00;2;0.264;0.117;0.251;0.088;0.069;0.046;0.1259099999999999
05/06/2019;14;0;AK;07:00:00;2;0.279;0.083;0.243;0.072;0.06;0.04;0.10703
21/05/2019;14;0;AL;07:00:00;2;0.186;0.077;0.34;0.074;0.044;NA;0.0931847828893906
22/05/2019;14;0;AL;07:00:00;2;0.144;0.34;0.294;0.072;0.046;NA;0.090915511985491
23/05/2019;14;0;AL;07:00:00;2;0.19;0.091;0.256666666666667;0.064;0.042;NA;0.0818384283698925
27/05/2019;14;0;AL;07:00:00;2;0.177;0.075;0.266;0.071;0.047;NA;0.0897808765335411
29/05/2019;14;0;AL;07:00:00;2;0.193;0.073;0.288;0.056;0.039;NA;0.0727613447542941
03/06/2019;14;0;AL;07:00:00;2;0.196;0.07;0.286;0.069;0.043;NA;0.0875116056296416
06/06/2019;14;0;AL;07:00:00;2;0.177;0.075;0.287;0.056;0.036;NA;0.0727613447542941
07/06/2019;14;0;AL;07:00:00;2;0.187;0.0723333333333333;0.277;0.066;0.046;NA;0.0841076992737921
11/06/2019;14;0;AL;07:00:00;2;0.074;0.323;0.3055;0.06;0.037;NA;0.0772998865620933
12/06/2019;14;0;AL;07:00:00;2;0.175;0.08;0.303;0.058;0.035;NA;0.0750306156581937
14/06/2019;14;0;AL;07:00:00;2;0.182;0.078;0.297;0.046;0.028;NA;0.061414990234796
17/06/2019;14;0;AL;07:00:00;2;0.196;0.07;0.316;0.06;0.036;NA;0.0772998865620933
18/06/2019;14;0;AL;07:00:00;2;0.183;0.075;0.326;0.066;0.043;NA;0.0841076992737921
19/06/2019;14;0;AL;07:00:00;2;0.182;0.0730666666666667;0.331;0.063;0.043;NA;0.0807037929179427
21/06/2019;14;0;AL;07:00:00;2;0.168;0.073;0.285;0.063;0.042;NA;0.0807037929179427
24/06/2019;14;0;AL;07:00:00;2;0.1576;0.069;0.294;0.066;0.043;NA;0.0841076992737921
25/06/2019;14;0;AL;07:00:00;2;0.181;0.065;0.325;0.057;0.041;NA;0.0738959802062439
26/06/2019;14;0;AL;07:00:00;2;0.19;0.067;0.261416666666667;0.053;0.034;NA;0.0693574383984447
27/06/2019;14;0;AL;07:00:00;2;0.162;0.0760666666666667;0.295133333333333;0.049;0.027;NA;0.0648188965906454
28/06/2019;14;0;AL;07:00:00;2;0.156;0.121213333333333;0.201;0.048;0.034;NA;0.0636842611386956
01/07/2019;14;0;AL;07:00:00;2;0.1564;0.065;0.265041666666667;0.059;0.04;NA;0.0761652511101435
02/07/2019;14;0;AL;07:00:00;2;0.1562;0.062;0.281;0.067;0.044;NA;0.085242334725742
03/07/2019;14;0;AL;07:00:00;2;0.18;0.137256;0.291;0.054;0.038;NA;0.0704920738503945
04/07/2019;14;0;AL;07:00:00;2;0.174;0.065;0.275;0.055;0.039;NA;0.0716267093023443
05/07/2019;14;0;AL;07:00:00;2;0.18;0.046;0.278833333333333;0.051;0.037;NA;0.0670881674945451
28/05/2019;14;0;AL;07:00:00;2;0.182;0.068;0.287;0.069;0.046;NA;0.0875116056296416
05/06/2019;14;0;AL;07:00:00;2;0.18;0.066;0.295;0.06;0.04;NA;0.0772998865620933
21/05/2019;14;0;AO;07:00:00;2;0.172;0.066;0.32;0.044;NA;NA;0.0709724426269531
22/05/2019;14;0;AO;07:00:00;2;0.125;0.33;0.2845;0.046;NA;NA;0.0711402893066406
23/05/2019;14;0;AO;07:00:00;2;0.182;0.08;0.229;0.042;NA;NA;0.0677452087402343
27/05/2019;14;0;AO;07:00:00;2;0.163;0.062;0.255;0.047;NA;NA;0.07281494140625
29/05/2019;14;0;AO;07:00:00;2;0.176;0.066;0.271;0.039;NA;NA;0.0627174377441406
03/06/2019;14;0;AO;07:00:00;2;0.183;0.061;0.269;0.043;NA;NA;0.068450927734375
06/06/2019;14;0;AO;07:00:00;2;0.163;0.065;0.268;0.036;NA;NA;0.0607872009277343
07/06/2019;14;0;AO;07:00:00;2;0.17;0.153;0.259;0.046;NA;NA;0.0702285766601562
11/06/2019;14;0;AO;07:00:00;2;0.063;0.306;0.282;0.037;NA;NA;0.062774658203125
12/06/2019;14;0;AO;07:00:00;2;0.169;0.069;0.287;0.035;NA;NA;0.0581474304199218
14/06/2019;14;0;AO;07:00:00;2;0.168;0.066;0.28;0.028;NA;NA;0.0494766235351562
17/06/2019;14;0;AO;07:00:00;2;0.187;0.057;0.297;0.036;NA;NA;0.0605621337890625
18/06/2019;14;0;AO;07:00:00;2;0.172;0.063;0.306;0.043;NA;NA;0.069793701171875
19/06/2019;14;0;AO;07:00:00;2;0.1698;0.0822;0.311;0.043;NA;NA;0.0673637390136718
21/06/2019;14;0;AO;07:00:00;2;0.156;0.057;0.271;0.042;NA;NA;0.065277099609375
24/06/2019;14;0;AO;07:00:00;2;0.1462;0.057;0.275;0.043;NA;NA;0.068145751953125
25/06/2019;14;0;AO;07:00:00;2;0.179;0.055;0.303;0.041;NA;NA;0.0675430297851562
26/06/2019;14;0;AO;07:00:00;2;0.182;0.058;0.25075;0.034;NA;NA;0.0569992065429687
27/06/2019;14;0;AO;07:00:00;2;0.142;0.0622;0.26975;0.027;NA;NA;0.0503616333007812
28/06/2019;14;0;AO;07:00:00;2;0.144;0.11264;0.187;0.034;NA;NA;0.0560531616210937
01/07/2019;14;0;AO;07:00:00;2;0.14576;0.054;0.2536;0.04;NA;NA;0.064666748046875
02/07/2019;14;0;AO;07:00:00;2;0.14376;0.054;0.266;0.044;NA;NA;0.0705795288085937
03/07/2019;14;0;AO;07:00:00;2;0.172;0.134168;0.274;0.038;NA;NA;0.0617713928222656
04/07/2019;14;0;AO;07:00:00;2;0.163;0.055;0.259;0.039;NA;NA;0.0641555786132812
05/07/2019;14;0;AO;07:00:00;2;0.168;0.037;0.2626;0.037;NA;NA;0.059600830078125
28/05/2019;14;0;AO;07:00:00;2;0.171;0.061;0.264;0.046;NA;NA;0.0731010437011718
05/06/2019;14;0;AO;07:00:00;2;0.166;0.057;0.279;0.04;NA;NA;0.0637626647949218
21/05/2019;14;0;AQ;07:00:00;2;0.269;0.223;0.349;0.181;0.26;0.124;0.2943300000000002
22/05/2019;14;0;AQ;07:00:00;2;0.377;0.326;0.3176;0.159;0.195;0.117;0.23248
23/05/2019;14;0;AQ;07:00:00;2;0.262;0.238;0.3208;0.156;0.21;0.101;0.23744
27/05/2019;14;0;AQ;07:00:00;2;0.228;0.198;0.303;0.17;0.239;0.121;0.2738599999999999
29/05/2019;14;0;AQ;07:00:00;2;0.241;0.222;0.308;0.14;0.204;0.1;0.23546
03/06/2019;14;0;AQ;07:00:00;2;0.247;0.24;0.297;0.148;0.214;0.108;0.2459599999999999
06/06/2019;14;0;AQ;07:00:00;2;0.21;0.197;0.306;0.166;0.209;0.107;0.2291200000000002
07/06/2019;14;0;AQ;07:00:00;2;0.221;0.2466;0.273;0.166;0.23;0.116;0.26338
11/06/2019;14;0;AQ;07:00:00;2;0.219;0.31;0.318533333333333;0.162;0.22;0.102;0.25296
12/06/2019;14;0;AQ;07:00:00;2;0.219;0.235;0.294;0.163;0.209;0.116;0.2344500000000001
14/06/2019;14;0;AQ;07:00:00;2;0.231;0.241;0.289;0.137;0.21;0.084;0.2417799999999998
17/06/2019;14;0;AQ;07:00:00;2;0.234;0.202;0.316;0.173;0.251;0.119;0.28126
18/06/2019;14;0;AQ;07:00:00;2;0.228;0.214;0.345;0.178;0.249;0.118;0.28143
19/06/2019;14;0;AQ;07:00:00;2;0.23475;0.22515;0.335;0.163;0.233;0.118;0.2660800000000001
21/06/2019;14;0;AQ;07:00:00;2;0.239;0.198;0.288;0.157;0.229;0.108;0.26269
24/06/2019;14;0;AQ;07:00:00;2;0.2218;0.209;0.322;0.156;0.223;0.103;0.2530999999999999
25/06/2019;14;0;AQ;07:00:00;2;0.203;0.233;0.318;0.143;0.222;0.098;0.2597299999999998
26/06/2019;14;0;AQ;07:00:00;2;0.242;0.237;0.33032;0.127;0.172;0.08;0.1998100000000001
27/06/2019;14;0;AQ;07:00:00;2;0.488;0.2235;0.294883333333333;0.153;0.217;0.08;0.2429899999999999
28/06/2019;14;0;AQ;07:00:00;2;0.208;0.2396;0.261;0.14;0.186;0.091;0.2110099999999999
01/07/2019;14;0;AQ;07:00:00;2;0.2342;0.176;0.320306666666667;0.139;0.191;0.093;0.2203199999999998
02/07/2019;14;0;AQ;07:00:00;2;0.2242;0.179;0.314;0.161;0.233;0.118;0.27263
03/07/2019;14;0;AQ;07:00:00;2;0.245;0.24852;0.322;0.144;0.194;0.088;0.2262499999999999
04/07/2019;14;0;AQ;07:00:00;2;0.246;0.211;0.312;0.147;0.206;0.104;0.24051
05/07/2019;14;0;AQ;07:00:00;2;0.219;0.152;0.316426666666667;0.144;0.198;0.1;0.23207
28/05/2019;14;0;AQ;07:00:00;2;0.441;0.233;0.324;0.165;0.225;0.118;0.25584
05/06/2019;14;0;AQ;07:00:00;2;0.225;0.214;0.318;0.179;0.226;0.132;0.2526200000000001
21/05/2019;14;0;BB;07:00:00;2;0.286;0.282;0.419;0.26;0.341;0.291;0.3676399999999999
22/05/2019;14;0;BB;07:00:00;2;0.341;0.289;0.36525;0.195;0.284;0.234;0.3037700000000001
23/05/2019;14;0;BB;07:00:00;2;0.344;0.2676;0.408;0.21;0.286;0.247;0.31604
27/05/2019;14;0;BB;07:00:00;2;0.311;0.315;0.354;0.239;0.319;0.273;0.3416699999999999
29/05/2019;14;0;BB;07:00:00;2;0.313;0.289;0.367;0.204;0.258;0.225;0.2695899999999998
03/06/2019;14;0;BB;07:00:00;2;0.287;0.283;0.362;0.214;0.285;0.241;0.3128599999999997
06/06/2019;14;0;BB;07:00:00;2;0.32;0.29;0.4;0.209;0.265;0.223;0.2895199999999999
07/06/2019;14;0;BB;07:00:00;2;0.297;0.251;0.326;0.23;0.285;0.256;0.3016600000000001
11/06/2019;14;0;BB;07:00:00;2;0.3052;0.29;0.39;0.22;0.283;0.246;0.31165
12/06/2019;14;0;BB;07:00:00;2;0.3;0.232;0.387;0.209;0.288;0.241;0.2956000000000001
14/06/2019;14;0;BB;07:00:00;2;0.337;0.28;0.339;0.21;0.292;0.245;0.29833
17/06/2019;14;0;BB;07:00:00;2;0.308;0.262;0.395;0.251;0.322;0.286;0.3437599999999999
18/06/2019;14;0;BB;07:00:00;2;0.314;0.307;0.356;0.249;0.311;0.272;0.33266
19/06/2019;14;0;BB;07:00:00;2;0.326;0.279;0.361;0.233;0.292;0.259;0.3125200000000001
21/06/2019;14;0;BB;07:00:00;2;0.312;0.307;0.35;0.229;0.308;0.256;0.3270299999999999
24/06/2019;14;0;BB;07:00:00;2;0.272;0.292;0.386;0.223;0.302;0.247;0.3167600000000001
25/06/2019;14;0;BB;07:00:00;2;0.309;0.262;0.38;0.222;0.312;0.255;0.3222500000000001
26/06/2019;14;0;BB;07:00:00;2;0.416;0.268;0.38825;0.172;0.23;0.195;0.2502699999999999
27/06/2019;14;0;BB;07:00:00;2;0.306;0.2876;0.3884;0.217;0.268;0.233;0.2853199999999999
28/06/2019;14;0;BB;07:00:00;2;0.272;0.292;0.381;0.186;0.255;0.214;0.2773799999999997
01/07/2019;14;0;BB;07:00:00;2;0.26;0.245;0.333;0.191;0.253;0.214;0.2725299999999999
02/07/2019;14;0;BB;07:00:00;2;0.289;0.272;0.418;0.233;0.313;0.269;0.3388800000000001
03/07/2019;14;0;BB;07:00:00;2;0.312;0.279;0.357;0.194;0.274;0.219;0.2941999999999999
04/07/2019;14;0;BB;07:00:00;2;0.299;0.273;0.38245;0.206;0.267;0.226;0.2867199999999999
05/07/2019;14;0;BB;07:00:00;2;0.267;0.293;0.314;0.198;0.247;0.218;0.2686099999999999
28/05/2019;14;0;BB;07:00:00;2;0.352;0.328;0.394;0.225;0.252;0.247;0.2658899999999999
05/06/2019;14;0;BB;07:00:00;2;0.303;0.418;0.372;0.226;0.271;0.24;0.2828
21/05/2019;14;0;BC;NA;2;0.147;0.047;0.289;NA;NA;NA;0.045654296875
22/05/2019;14;0;BC;NA;2;0.085;0.302;0.2445;NA;NA;NA;0.046600341796875
23/05/2019;14;0;BC;NA;2;0.157;0.058;0.2465;NA;NA;NA;0.04302978515625
27/05/2019;14;0;BC;NA;2;0.148;0.037;0.224;NA;NA;NA;0.04034423828125
29/05/2019;14;0;BC;NA;2;0.154;0.052;0.235;NA;NA;NA;0.0418701171875
03/06/2019;14;0;BC;NA;2;0.161;0.043;0.237;NA;NA;NA;0.04205322265625
06/06/2019;14;0;BC;NA;2;0.136;0.048;0.226;NA;NA;NA;0.04034423828125
07/06/2019;14;0;BC;NA;2;0.149;0.130666666666667;0.227;NA;NA;NA;0.04315185546875
11/06/2019;14;0;BC;NA;2;0.043;0.274;0.240666666666667;NA;NA;NA;0.04388427734375
12/06/2019;14;0;BC;NA;2;0.148;0.048;0.257;NA;NA;NA;0.043243408203125
14/06/2019;14;0;BC;NA;2;0.145;0.046;0.241;NA;NA;NA;0.04180908203125
17/06/2019;14;0;BC;NA;2;0.163;0.043;0.261;NA;NA;NA;0.04400634765625
18/06/2019;14;0;BC;NA;2;0.145;0.043;0.278;NA;NA;NA;0.04461669921875
19/06/2019;14;0;BC;NA;2;0.143;0.0583333333333333;0.275;NA;NA;NA;0.044708251953125
21/06/2019;14;0;BC;NA;2;0.136;0.037;0.242;NA;NA;NA;0.041290283203125
24/06/2019;14;0;BC;NA;2;0.122;0.039;0.24;NA;NA;NA;0.040618896484375
25/06/2019;14;0;BC;NA;2;0.165;0.029;0.263;NA;NA;NA;0.043853759765625
26/06/2019;14;0;BC;NA;2;0.159;0.041;0.217416666666667;NA;NA;NA;0.040374755859375
27/06/2019;14;0;BC;NA;2;0.118;0.0428;0.244983333333333;NA;NA;NA;0.04095458984375
28/06/2019;14;0;BC;NA;2;0.128;0.0894666666666667;0.162;NA;NA;NA;0.0361328125
01/07/2019;14;0;BC;NA;2;0.124;0.036;0.230233333333333;NA;NA;NA;0.03985595703125
02/07/2019;14;0;BC;NA;2;0.122;0.036;0.24;NA;NA;NA;0.040557861328125
03/07/2019;14;0;BC;NA;2;0.146;0.10796;0.243;NA;NA;NA;0.043670654296875
04/07/2019;14;0;BC;NA;2;0.136;0.035;0.23;NA;NA;NA;0.040283203125
05/07/2019;14;0;BC;NA;2;0.144;0.023;0.223833333333333;NA;NA;NA;0.039794921875
28/05/2019;14;0;BC;NA;2;0.146;0.041;0.233;NA;NA;NA;0.04107666015625
05/06/2019;14;0;BC;NA;2;0.139;0.044;0.249;NA;NA;NA;0.042144775390625
21/05/2019;15;0;AE;07:00:00;2;0.104;0.181;0.151;0.149;0.131;0.108;0.1864
22/05/2019;15;0;AE;07:00:00;2;0.106;0.159;0.219;0.146;0.123;0.1;0.1821599999999998
23/05/2019;15;0;AE;07:00:00;2;0.093;0.156;0.144;0.151;0.116;0.097;0.19497
27/05/2019;15;0;AE;07:00:00;2;0.093;0.17;0.138;0.188;0.151;0.122;0.2351099999999999
29/05/2019;15;0;AE;07:00:00;2;0.085;0.14;0.148;0.124;0.086;0.072;0.1618799999999999
03/06/2019;15;0;AE;07:00:00;2;0.078;0.148;0.137;0.188;0.129;0.098;0.2346799999999999
04/06/2019;15;0;AE;07:00:00;2;0.078;0.1558;0.129;0.13;0.112;0.088;0.1628399999999998
06/06/2019;15;0;AE;07:00:00;2;0.087;0.166;0.139;0.151;0.117;0.095;0.1948400000000001
07/06/2019;15;0;AE;07:00:00;2;0.074;0.166;0.1435;0.137;0.099;0.079;0.1774199999999999
12/06/2019;15;0;AE;07:00:00;2;0.105;0.163;0.146;0.152;0.108;0.088;0.1936099999999999
13/06/2019;15;0;AE;07:00:00;2;0.0864;0.202;0.148;0.163;0.143;0.119;0.2033
14/06/2019;15;0;AE;07:00:00;2;0.091;0.137;0.161;0.118;0.098;0.08;0.1638299999999999
17/06/2019;15;0;AE;07:00:00;2;0.086;0.173;0.128;0.114;0.102;0.082;0.1558599999999999
18/06/2019;15;0;AE;07:00:00;2;0.089;0.178;0.139;0.12;0.114;0.097;0.1645699999999999
19/06/2019;15;0;AE;07:00:00;2;0.087;0.163;0.146;0.102;0.092;0.073;0.1403799999999999
20/06/2019;15;0;AE;07:00:00;2;0.1082;0.13;0.13825;0.127;0.113;0.098;0.1683599999999999
21/06/2019;15;0;AE;07:00:00;2;0.076;0.157;0.133;0.133;0.102;0.086;0.1705799999999999
24/06/2019;15;0;AE;07:00:00;2;0.097;0.156;0.131;0.137;0.112;0.091;0.1732799999999998
25/06/2019;15;0;AE;07:00:00;2;0.146;0.143;0.148;0.13;0.106;0.087;0.1700199999999999
26/06/2019;15;0;AE;07:00:00;2;0.088;0.127;0.135;0.102;0.091;0.077;0.14259
27/06/2019;15;0;AE;07:00:00;2;0.148;0.153;0.1438;0.088;0.081;0.064;0.12552
28/06/2019;15;0;AE;07:00:00;2;0.081;0.14;0.1422;0.099;0.084;0.072;0.13849
01/07/2019;15;0;AE;07:00:00;2;0.082;0.139;0.106;0.128;0.108;0.093;0.1665999999999999
02/07/2019;15;0;AE;07:00:00;2;0.093;0.161;0.105;0.129;0.1;0.088;0.1715499999999999
03/07/2019;15;0;AE;07:00:00;2;0.091;0.144;0.14444;0.15;0.105;0.087;0.1907499999999999
28/05/2019;15;0;AE;07:00:00;2;0.105;0.165;0.172;0.151;0.121;0.096;0.1866799999999999
05/06/2019;15;0;AE;07:00:00;2;0.118;0.179;0.127;0.15;0.111;0.086;0.1890199999999999
21/05/2019;15;0;AI;07:00:00;2;0.451;0.26;0.324;0.188;0.149;0.131;0.2547099999999999
22/05/2019;15;0;AI;07:00:00;2;0.443;0.195;0.250666666666667;0.182;0.146;0.123;0.24925
23/05/2019;15;0;AI;07:00:00;2;0.3812;0.21;0.28;0.181;0.151;0.116;0.2533000000000001
27/05/2019;15;0;AI;07:00:00;2;0.402;0.239;0.279;0.217;0.188;0.151;0.3004899999999998
29/05/2019;15;0;AI;07:00:00;2;0.395;0.204;0.2892;0.137;0.124;0.086;0.1863499999999998
03/06/2019;15;0;AI;07:00:00;2;0.432;0.214;0.281;0.238;0.188;0.129;0.3082399999999998
04/06/2019;15;0;AI;07:00:00;2;0.367;0.2358;0.27;0.174;0.13;0.112;0.2420300000000001
06/06/2019;15;0;AI;07:00:00;2;0.3738;0.209;0.298;0.199;0.151;0.117;0.27128
07/06/2019;15;0;AI;07:00:00;2;0.38;0.23;0.255;0.173;0.137;0.099;0.2338100000000001
12/06/2019;15;0;AI;07:00:00;2;0.392;0.209;0.306;0.184;0.152;0.108;0.25317
13/06/2019;15;0;AI;07:00:00;2;0.365;0.2705;0.279;0.206;0.163;0.143;0.2785299999999999
14/06/2019;15;0;AI;07:00:00;2;0.394;0.21;0.281;0.149;0.118;0.098;0.19753
17/06/2019;15;0;AI;07:00:00;2;0.37;0.251;0.283666666666667;0.154;0.114;0.102;0.2015300000000001
18/06/2019;15;0;AI;07:00:00;2;0.45;0.249;0.299;0.163;0.12;0.114;0.22703
19/06/2019;15;0;AI;07:00:00;2;0.406;0.233;0.263;0.147;0.102;0.092;0.1886099999999999
20/06/2019;15;0;AI;07:00:00;2;0.438;0.2351;0.2728;0.141;0.127;0.113;0.1778099999999999
21/06/2019;15;0;AI;07:00:00;2;0.33;0.229;0.242;0.168;0.133;0.102;0.2264600000000002
24/06/2019;15;0;AI;07:00:00;2;0.328;0.223;0.283;0.171;0.137;0.112;0.2435500000000001
25/06/2019;15;0;AI;07:00:00;2;0.387;0.222;0.29075;0.174;0.13;0.106;0.2453
26/06/2019;15;0;AI;07:00:00;2;0.347;0.172;0.2924;0.14;0.102;0.091;0.17779
27/06/2019;15;0;AI;07:00:00;2;0.37;0.217;0.282733333333333;0.099;0.088;0.081;0.1403599999999999
28/06/2019;15;0;AI;07:00:00;2;0.351;0.186;0.227;0.138;0.099;0.084;0.1788599999999999
01/07/2019;15;0;AI;07:00:00;2;0.353;0.191;0.259;0.182;0.128;0.108;0.2500199999999999
02/07/2019;15;0;AI;07:00:00;2;0.386;0.233;0.297;0.176;0.129;0.1;0.24551
03/07/2019;15;0;AI;07:00:00;2;0.359;0.194;0.261;0.189;0.15;0.105;0.2613200000000001
28/05/2019;15;0;AI;07:00:00;2;0.414;0.225;0.279;0.181;0.151;0.121;0.2536000000000001
05/06/2019;15;0;AI;07:00:00;2;0.226;0.414;0.28688;0.196;0.15;0.111;0.2676400000000001
21/05/2019;15;0;AJ;07:00:00;2;0.451;0.384;0.55;0.188;0.262;0.306;0.3705699999999999
22/05/2019;15;0;AJ;07:00:00;2;0.436;0.697;0.4592;0.182;0.258;0.298;0.3529499999999999
23/05/2019;15;0;AJ;07:00:00;2;0.4144;0.345;0.441;0.181;0.249;0.286;0.3402199999999998
27/05/2019;15;0;AJ;07:00:00;2;0.396;0.341;0.482;0.217;0.291;0.326;0.3838700000000002
29/05/2019;15;0;AJ;07:00:00;2;0.397;0.3848;0.431;0.137;0.204;0.235;0.2853699999999998
03/06/2019;15;0;AJ;07:00:00;2;0.427;0.331;0.497;0.238;0.317;0.361;0.4146099999999997
04/06/2019;15;0;AJ;07:00:00;2;0.364;0.31;0.498;0.174;0.258;0.292;0.3525500000000003
06/06/2019;15;0;AJ;07:00:00;2;0.3672;0.36;0.5;0.199;0.286;0.329;0.3889300000000004
07/06/2019;15;0;AJ;07:00:00;2;0.37;0.305;0.438;0.173;0.235;0.259;0.3070999999999998
12/06/2019;15;0;AJ;07:00:00;2;0.387;0.443;0.458;0.184;0.254;0.3;0.3563099999999998
13/06/2019;15;0;AJ;07:00:00;2;0.358;0.347;0.495;0.206;0.285;0.328;0.3869800000000002
14/06/2019;15;0;AJ;07:00:00;2;0.403;0.344;0.465;0.149;0.218;0.251;0.3037699999999999
17/06/2019;15;0;AJ;07:00:00;2;0.367;0.465;0.4684;0.154;0.215;0.252;0.3006699999999999
18/06/2019;15;0;AJ;07:00:00;2;0.446;0.362;0.493;0.163;0.228;0.271;0.3200999999999999
19/06/2019;15;0;AJ;07:00:00;2;0.398;0.316;0.478;0.147;0.223;0.267;0.32513
20/06/2019;15;0;AJ;07:00:00;2;0.431;0.3472;0.477;0.141;0.212;0.243;0.2990199999999999
21/06/2019;15;0;AJ;07:00:00;2;0.329;0.309;0.461;0.168;0.219;0.253;0.2982399999999996
24/06/2019;15;0;AJ;07:00:00;2;0.32;0.364;0.506;0.171;0.266;0.306;0.3688699999999999
