date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;day
20/06/2019;19;0;BB;08:00:00;2;0.591;0.396;0.462;0.37;0.483;0.42;
21/06/2019;19;0;BB;08:00:00;2;0.387;0.381;0.453;0.405;0.55;0.467;
24/06/2019;19;0;BB;08:00:00;2;0.503;0.382;0.504;0.366;0.501;0.428;
25/06/2019;19;0;BB;08:00:00;2;0.45;0.377;0.479;0.355;0.457;0.406;
26/06/2019;19;0;BB;08:00:00;2;0.42;0.349;0.49919;0.245;0.358;0.299;
28/06/2019;19;0;BB;08:00:00;2;0.432;0.349;0.454;0.362;0.487;0.417;
01/07/2019;19;0;BB;08:00:00;2;0.4658;0.377;0.499;0.292;0.382;0.326;
03/07/2019;19;0;BB;08:00:00;2;0.345;0.497;0.50099;0.294;0.393;0.333;
04/07/2019;19;0;BB;08:00:00;2;0.525;0.307;0.421;0.303;0.415;0.356;
05/07/2019;19;0;BB;08:00:00;2;0.492;0.379;0.448;0.343;0.39;0.38;
28/05/2019;19;0;BB;08:00:00;2;0.462;0.347;0.514;0.42;0.564;0.484;
21/05/2019;19;0;BC;NA;2;0.071;0.293;0.439;NA;NA;NA;
22/05/2019;19;0;BC;NA;2;0.084;0.2475;0.424;NA;NA;NA;
23/05/2019;19;0;BC;NA;2;0.076;0.436;0.3795;NA;NA;NA;
27/05/2019;19;0;BC;NA;2;0.07;0.239;0.439;NA;NA;NA;
29/05/2019;19;0;BC;NA;2;0.073;0.279;0.399;NA;NA;NA;
03/06/2019;19;0;BC;NA;2;0.071;0.27;0.418;NA;NA;NA;
04/06/2019;19;0;BC;NA;2;0.084;0.284;0.429;NA;NA;NA;
07/06/2019;19;0;BC;NA;2;0.0668;0.266;0.379;NA;NA;NA;
11/06/2019;19;0;BC;NA;2;0.0814;0.452;0.389;NA;NA;NA;
12/06/2019;19;0;BC;NA;2;0.133;0.237;0.382625;NA;NA;NA;
14/06/2019;19;0;BC;NA;2;0.068;0.257;0.4;NA;NA;NA;
17/06/2019;19;0;BC;NA;2;0.069;0.2525;0.378525;NA;NA;NA;
18/06/2019;19;0;BC;NA;2;0.073;0.26;0.431;NA;NA;NA;
19/06/2019;19;0;BC;NA;2;0.059;0.28;0.398;NA;NA;NA;
20/06/2019;19;0;BC;NA;2;0.063;0.298;0.432;NA;NA;NA;
21/06/2019;19;0;BC;NA;2;0.059;0.227;0.362;NA;NA;NA;
24/06/2019;19;0;BC;NA;2;0.05;0.261;0.364;NA;NA;NA;
25/06/2019;19;0;BC;NA;2;0.065;0.407;0.380125;NA;NA;NA;
26/06/2019;19;0;BC;NA;2;0.052;0.233;0.293;NA;NA;NA;
28/06/2019;19;0;BC;NA;2;0.0722;0.2682;0.341;NA;NA;NA;
01/07/2019;19;0;BC;NA;2;0.069;0.289;0.392;NA;NA;NA;
03/07/2019;19;0;BC;NA;2;0.0658;0.258;0.365;NA;NA;NA;
04/07/2019;19;0;BC;NA;2;0.058;0.269;0.352;NA;NA;NA;
05/07/2019;19;0;BC;NA;2;0.456;0.2614;0.3674;NA;NA;NA;
28/05/2019;19;0;BC;NA;2;0.071;0.26;0.437;NA;NA;NA;
21/05/2019;2;0;AD;06:00:00;2;0.243;NA;NA;0.267;0.203;0.152;
22/05/2019;2;0;AD;06:00:00;2;0.234;NA;NA;0.239;0.166;0.111;
23/05/2019;2;0;AD;06:00:00;2;0.2272;NA;NA;0.263;0.193;0.124;
27/05/2019;2;0;AD;06:00:00;2;0.235;NA;NA;0.235;0.175;0.131;
03/06/2019;2;0;AD;06:00:00;2;0.234;NA;NA;0.206;0.153;0.113;
06/06/2019;2;0;AD;06:00:00;2;0.214;NA;NA;0.234;0.158;0.099;
07/06/2019;2;0;AD;07:00:00;2;0.198;NA;NA;0.203;0.144;0.104;
11/06/2019;2;0;AD;06:00:00;2;0.228;NA;NA;0.23;0.159;0.117;
12/06/2019;2;0;AD;06:00:00;2;0.214;NA;NA;0.24;0.171;0.108;
13/06/2019;2;0;AD;06:00:00;2;0.234;NA;NA;0.21;0.142;0.104;
14/06/2019;2;0;AD;06:00:00;2;0.205;NA;NA;0.206;0.145;0.098;
17/06/2019;2;0;AD;06:00:00;2;0.226;NA;NA;0.261;0.182;0.132;
19/06/2019;2;0;AD;06:00:00;2;0.21664;NA;NA;0.239;0.166;0.112;
20/06/2019;2;0;AD;06:00:00;2;0.229;NA;NA;0.26;0.174;0.116;
24/06/2019;2;0;AD;06:00:00;2;0.201;NA;NA;0.235;0.165;0.111;
25/06/2019;2;0;AD;06:00:00;2;0.219;NA;NA;0.255;0.193;0.143;
26/06/2019;2;0;AD;06:00:00;2;0.2253;NA;NA;0.227;0.156;0.1;
27/06/2019;2;0;AD;06:00:00;2;0.243;NA;NA;0.248;0.177;0.113;
28/06/2019;2;0;AD;06:00:00;2;0.222;NA;NA;0.232;0.164;0.108;
01/07/2019;2;0;AD;06:00:00;2;0.203;NA;NA;0.223;0.149;0.098;
02/07/2019;2;0;AD;06:00:00;2;0.2258;NA;NA;0.246;0.177;0.129;
03/07/2019;2;0;AD;06:00:00;2;0.216;NA;NA;0.235;0.165;0.121;
04/07/2019;2;0;AD;06:00:00;2;0.246;NA;NA;0.223;0.157;0.12;
05/07/2019;2;0;AD;06:00:00;2;0.26;NA;NA;0.216;0.153;0.114;
28/05/2019;2;0;AD;07:00:00;2;0.21344;NA;NA;0.227;0.18;0.126;
21/05/2019;2;0;AI;07:00:00;2;0.277;0.152;0.193;0.28;0.28;0.267;
22/05/2019;2;0;AI;07:00:00;2;0.261;0.151;0.215666666666667;0.254;0.249;0.239;
23/05/2019;2;0;AI;07:00:00;2;0.2546;0.139;0.201;0.28;0.293;0.263;
27/05/2019;2;0;AI;07:00:00;2;0.261;0.139;0.199;0.251;0.267;0.235;
03/06/2019;2;0;AI;07:00:00;2;0.27;0.131;0.199;0.225;0.253;0.206;
06/06/2019;2;0;AI;07:00:00;2;0.256;0.142;0.176;0.249;0.267;0.234;
07/06/2019;2;0;AI;07:00:00;2;0.214;0.111;0.211;0.216;0.239;0.203;
11/06/2019;2;0;AI;07:00:00;2;0.281;0.15;0.2075;0.247;0.275;0.23;
12/06/2019;2;0;AI;07:00:00;2;0.235;0.146;0.188;0.257;0.274;0.24;
13/06/2019;2;0;AI;07:00:00;2;0.278;0.161;0.212;0.228;0.285;0.21;
14/06/2019;2;0;AI;07:00:00;2;0.237;0.134;0.178;0.222;0.239;0.206;
17/06/2019;2;0;AI;07:00:00;2;0.287;0.129;0.197;0.283;0.309;0.261;
19/06/2019;2;0;AI;07:00:00;2;0.2698;0.142;0.19;0.254;0.268;0.239;
20/06/2019;2;0;AI;07:00:00;2;0.296;0.186;0.2075;0.281;0.281;0.26;
24/06/2019;2;0;AI;07:00:00;2;0.235;0.129;0.183;0.257;0.264;0.235;
25/06/2019;2;0;AI;07:00:00;2;0.258;0.214;0.206333333333333;0.27;0.362;0.255;
26/06/2019;2;0;AI;07:00:00;2;0.2856;0.133;0.214;0.243;0.249;0.227;
27/06/2019;2;0;AI;07:00:00;2;0.285;0.19;0.2075;0.264;0.285;0.248;
28/06/2019;2;0;AI;07:00:00;2;0.278;0.107;0.203866666666667;0.244;0.237;0.232;
01/07/2019;2;0;AI;07:00:00;2;0.228;0.123;0.202;0.241;0.241;0.223;
02/07/2019;2;0;AI;07:00:00;2;0.2562;0.145;0.191;0.259;0.288;0.246;
03/07/2019;2;0;AI;07:00:00;2;0.302;0.122;0.148;0.253;0.264;0.235;
04/07/2019;2;0;AI;07:00:00;2;0.294;0.095;0.239;0.237;0.242;0.223;
05/07/2019;2;0;AI;07:00:00;2;0.268;0.123;0.209;0.233;0.258;0.216;
28/05/2019;2;0;AI;07:00:00;2;0.155;0.285;0.194373333333333;0.235;0.274;0.227;
21/05/2019;2;0;AJ;07:00:00;2;0.223;0.242;0.257;0.28;0.301;0.28;
22/05/2019;2;0;AJ;07:00:00;2;0.221;0.2616;0.248;0.254;0.274;0.249;
23/05/2019;2;0;AJ;07:00:00;2;0.202;0.258;0.2335;0.28;0.329;0.293;
27/05/2019;2;0;AJ;07:00:00;2;0.201;0.245;0.223;0.251;0.291;0.267;
03/06/2019;2;0;AJ;07:00:00;2;0.2;0.2522;0.22;0.225;0.268;0.253;
06/06/2019;2;0;AJ;07:00:00;2;0.21;0.217;0.242;0.249;0.291;0.267;
07/06/2019;2;0;AJ;07:00:00;2;0.149;0.272;0.259;0.216;0.287;0.239;
11/06/2019;2;0;AJ;07:00:00;2;0.214;0.25525;0.242;0.247;0.322;0.275;
12/06/2019;2;0;AJ;07:00:00;2;0.207;0.245;0.246;0.257;0.306;0.274;
13/06/2019;2;0;AJ;07:00:00;2;0.205;0.316;0.227;0.228;0.363;0.285;
14/06/2019;2;0;AJ;07:00:00;2;0.198;0.215;0.219;0.222;0.26;0.239;
17/06/2019;2;0;AJ;07:00:00;2;0.202;0.241;0.237;0.283;0.338;0.309;
19/06/2019;2;0;AJ;07:00:00;2;0.209;0.253;0.243;0.254;0.287;0.268;
20/06/2019;2;0;AJ;07:00:00;2;0.22;0.225;0.2344;0.281;0.319;0.281;
24/06/2019;2;0;AJ;07:00:00;2;0.2;0.226;0.252;0.257;0.29;0.264;
25/06/2019;2;0;AJ;07:00:00;2;0.324;0.258;0.2296;0.27;0.4;0.362;
26/06/2019;2;0;AJ;07:00:00;2;0.208;0.293;0.269;0.243;0.275;0.249;
27/06/2019;2;0;AJ;07:00:00;2;0.291;0.221;0.23372;0.264;0.31;0.285;
28/06/2019;2;0;AJ;07:00:00;2;0.155;0.2556;0.223;0.244;0.275;0.237;
01/07/2019;2;0;AJ;07:00:00;2;0.19;0.242;0.214;0.241;0.266;0.241;
02/07/2019;2;0;AJ;07:00:00;2;0.222;0.24;0.232;0.259;0.307;0.288;
03/07/2019;2;0;AJ;07:00:00;2;0.173;0.2;0.233;0.253;0.294;0.264;
04/07/2019;2;0;AJ;07:00:00;2;0.158;0.313;0.233;0.237;0.258;0.242;
05/07/2019;2;0;AJ;07:00:00;2;0.198;0.255;0.237;0.233;0.283;0.258;
28/05/2019;2;0;AJ;07:00:00;2;0.222;0.321;0.23;0.235;0.324;0.274;
21/05/2019;2;0;AK;06:00:00;2;0.233;0.067;0.151;0.28;0.267;0.203;
22/05/2019;2;0;AK;06:00:00;2;0.238;0.068;0.1565;0.254;0.239;0.166;
23/05/2019;2;0;AK;07:00:00;2;0.2268;0.054;0.158;0.28;0.263;0.193;
27/05/2019;2;0;AK;07:00:00;2;0.248;0.066;0.152;0.251;0.235;0.175;
03/06/2019;2;0;AK;06:00:00;2;0.248;0.049;0.1545;0.225;0.206;0.153;
06/06/2019;2;0;AK;07:00:00;2;0.225;0.06;0.15;0.249;0.234;0.158;
07/06/2019;2;0;AK;07:00:00;2;0.201;0.041;0.167;0.216;0.203;0.144;
11/06/2019;2;0;AK;07:00:00;2;0.249;0.063;0.159;0.247;0.23;0.159;
12/06/2019;2;0;AK;07:00:00;2;0.223;0.063;0.147;0.257;0.24;0.171;
13/06/2019;2;0;AK;07:00:00;2;0.238;0.151;0.1652;0.228;0.21;0.142;
14/06/2019;2;0;AK;06:00:00;2;0.215;0.061;0.146;0.222;0.206;0.145;
17/06/2019;2;0;AK;07:00:00;2;0.241;0.05;0.161;0.283;0.261;0.182;
19/06/2019;2;0;AK;06:00:00;2;0.1962;0.057;0.153;0.254;0.239;0.166;
20/06/2019;2;0;AK;07:00:00;2;0.239;0.16;0.1653;0.281;0.26;0.174;
24/06/2019;2;0;AK;06:00:00;2;0.204;0.063;0.162;0.257;0.235;0.165;
25/06/2019;2;0;AK;06:00:00;2;0.237;0.114;0.1659;0.27;0.255;0.193;
26/06/2019;2;0;AK;06:00:00;2;0.2026;0.058;0.17;0.243;0.227;0.156;
27/06/2019;2;0;AK;06:00:00;2;0.241;0.11;0;0.264;0.248;0.177;
28/06/2019;2;0;AK;06:00:00;2;0.253;0.057;0.16288;0.244;0.232;0.164;
01/07/2019;2;0;AK;06:00:00;2;0.219;0.054;0.17;0.241;0.223;0.149;
02/07/2019;2;0;AK;07:00:00;2;0.1918;0.062;0.169;0.259;0.246;0.177;
03/07/2019;2;0;AK;07:00:00;2;0.246;0.057;0.139;0.253;0.235;0.165;
04/07/2019;2;0;AK;06:00:00;2;0.265;0.039;0.189;0.237;0.223;0.157;
05/07/2019;2;0;AK;07:00:00;2;0.256;0.06;0.173;0.233;0.216;0.153;
28/05/2019;2;0;AK;07:00:00;2;0.066;0.217;0.158076;0.235;0.227;0.18;
21/05/2019;2;0;AM;06:00:00;2;0.226;NA;NA;0.203;0.152;0.126;
22/05/2019;2;0;AM;06:00:00;2;0.221;NA;NA;0.166;0.111;0.099;
23/05/2019;2;0;AM;06:00:00;2;0.1995;NA;NA;0.193;0.124;0.1;
27/05/2019;2;0;AM;06:00:00;2;0.227;NA;NA;0.175;0.131;0.113;
03/06/2019;2;0;AM;06:00:00;2;0.221;NA;NA;0.153;0.113;0.088;
06/06/2019;2;0;AM;06:00:00;2;0.2;NA;NA;0.158;0.099;0.076;
07/06/2019;2;0;AM;06:00:00;2;0.19;NA;NA;0.144;0.104;0.084;
11/06/2019;2;0;AM;06:00:00;2;0.215;NA;NA;0.159;0.117;0.099;
12/06/2019;2;0;AM;06:00:00;2;0.196;NA;NA;0.171;0.108;0.091;
13/06/2019;2;0;AM;06:00:00;2;0.219;NA;NA;0.142;0.104;0.087;
14/06/2019;2;0;AM;06:00:00;2;0.195;NA;NA;0.145;0.098;0.082;
17/06/2019;2;0;AM;06:00:00;2;0.212;NA;NA;0.182;0.132;0.106;
19/06/2019;2;0;AM;06:00:00;2;0.2061;NA;NA;0.166;0.112;0.094;
20/06/2019;2;0;AM;06:00:00;2;0.209;NA;NA;0.174;0.116;0.097;
24/06/2019;2;0;AM;06:00:00;2;0.182;NA;NA;0.165;0.111;0.094;
25/06/2019;2;0;AM;06:00:00;2;0.203;NA;NA;0.193;0.143;0.116;
26/06/2019;2;0;AM;06:00:00;2;0.210375;NA;NA;0.156;0.1;0.084;
27/06/2019;2;0;AM;06:00:00;2;0.228;NA;NA;0.177;0.113;0.085;
28/06/2019;2;0;AM;06:00:00;2;0.201;NA;NA;0.164;0.108;0.088;
01/07/2019;2;0;AM;06:00:00;2;0.189;NA;NA;0.149;0.098;0.076;
02/07/2019;2;0;AM;06:00:00;2;0.202875;NA;NA;0.177;0.129;0.105;
03/07/2019;2;0;AM;06:00:00;2;0.199;NA;NA;0.165;0.121;0.099;
04/07/2019;2;0;AM;06:00:00;2;0.227;NA;NA;0.157;0.12;0.098;
05/07/2019;2;0;AM;06:00:00;2;0.242;NA;NA;0.153;0.114;0.095;
28/05/2019;2;0;AM;07:00:00;2;0.202875;NA;NA;0.18;0.126;0.112;
21/05/2019;2;0;AT;06:00:00;2;0.165;NA;NA;0.152;0.107;0.126;
22/05/2019;2;0;AT;06:00:00;2;0.159;NA;NA;0.111;0.083;0.099;
23/05/2019;2;0;AT;06:00:00;2;0.1415;NA;NA;0.124;0.084;0.1;
27/05/2019;2;0;AT;06:00:00;2;0.175;NA;NA;0.131;0.094;0.113;
03/06/2019;2;0;AT;06:00:00;2;0.169;NA;NA;0.113;0.074;0.088;
06/06/2019;2;0;AT;06:00:00;2;0.137;NA;NA;0.099;0.066;0.076;
07/06/2019;2;0;AT;06:00:00;2;0.132;NA;NA;0.104;0.074;0.084;
11/06/2019;2;0;AT;06:00:00;2;0.161;NA;NA;0.117;0.089;0.099;
12/06/2019;2;0;AT;06:00:00;2;0.136;NA;NA;0.108;0.076;0.091;
13/06/2019;2;0;AT;06:00:00;2;0.162;NA;NA;0.104;0.073;0.087;
14/06/2019;2;0;AT;06:00:00;2;0.147;NA;NA;0.098;0.07;0.082;
17/06/2019;2;0;AT;06:00:00;2;0.156;NA;NA;0.132;0.091;0.106;
19/06/2019;2;0;AT;06:00:00;2;0.15325;NA;NA;0.112;0.079;0.094;
20/06/2019;2;0;AT;06:00:00;2;0.155;NA;NA;0.116;0.078;0.097;
24/06/2019;2;0;AT;06:00:00;2;0.134;NA;NA;0.111;0.077;0.094;
25/06/2019;2;0;AT;06:00:00;2;0.15;NA;NA;0.143;0.099;0.116;
26/06/2019;2;0;AT;06:00:00;2;0.160333333333333;NA;NA;0.1;0.071;0.084;
27/06/2019;2;0;AT;06:00:00;2;0.163;NA;NA;0.113;0.072;0.085;
28/06/2019;2;0;AT;06:00:00;2;0.143;NA;NA;0.108;0.07;0.088;
01/07/2019;2;0;AT;06:00:00;2;0.132;NA;NA;0.098;0.061;0.076;
02/07/2019;2;0;AT;06:00:00;2;0.148266666666667;NA;NA;0.129;0.089;0.105;
03/07/2019;2;0;AT;06:00:00;2;0.138;NA;NA;0.121;0.08;0.099;
04/07/2019;2;0;AT;06:00:00;2;0.153;NA;NA;0.12;0.08;0.098;
05/07/2019;2;0;AT;06:00:00;2;0.166;NA;NA;0.114;0.08;0.095;
28/05/2019;2;0;AT;06:00:00;2;0.147666666666667;NA;NA;0.126;0.099;0.112;
21/05/2019;2;0;AW;06:00:00;2;0.128;NA;NA;0.066;0.107;0.126;
22/05/2019;2;0;AW;06:00:00;2;0.114;NA;NA;0.054;0.083;0.099;
23/05/2019;2;0;AW;06:00:00;2;0.10225;NA;NA;0.052;0.084;0.1;
27/05/2019;2;0;AW;06:00:00;2;0.133;NA;NA;0.062;0.094;0.113;
03/06/2019;2;0;AW;06:00:00;2;0.126;NA;NA;0.048;0.074;0.088;
06/06/2019;2;0;AW;06:00:00;2;0.095;NA;NA;0.047;0.066;0.076;
07/06/2019;2;0;AW;06:00:00;2;0.089;NA;NA;0.049;0.074;0.084;
11/06/2019;2;0;AW;06:00:00;2;0.122;NA;NA;0.067;0.089;0.099;
12/06/2019;2;0;AW;06:00:00;2;0.104;NA;NA;0.052;0.076;0.091;
13/06/2019;2;0;AW;06:00:00;2;0.113;NA;NA;0.047;0.073;0.087;
14/06/2019;2;0;AW;06:00:00;2;0.104;NA;NA;0.044;0.07;0.082;
17/06/2019;2;0;AW;06:00:00;2;0.113;NA;NA;0.061;0.091;0.106;
19/06/2019;2;0;AW;06:00:00;2;0.1095;NA;NA;0.053;0.079;0.094;
20/06/2019;2;0;AW;06:00:00;2;0.108;NA;NA;0.055;0.078;0.097;
24/06/2019;2;0;AW;06:00:00;2;0.098;NA;NA;0.054;0.077;0.094;
25/06/2019;2;0;AW;06:00:00;2;0.114;NA;NA;0.061;0.099;0.116;
26/06/2019;2;0;AW;06:00:00;2;0.12;NA;NA;0.05;0.071;0.084;
27/06/2019;2;0;AW;06:00:00;2;0.11;NA;NA;0.053;0.072;0.085;
28/06/2019;2;0;AW;06:00:00;2;0.102;NA;NA;0.048;0.07;0.088;
01/07/2019;2;0;AW;06:00:00;2;0.096;NA;NA;0.046;0.061;0.076;
02/07/2019;2;0;AW;06:00:00;2;0.102;NA;NA;0.061;0.089;0.105;
03/07/2019;2;0;AW;06:00:00;2;0.096;NA;NA;0.054;0.08;0.099;
04/07/2019;2;0;AW;06:00:00;2;0.11;NA;NA;0.059;0.08;0.098;
05/07/2019;2;0;AW;06:00:00;2;0.115;NA;NA;0.055;0.08;0.095;
28/05/2019;2;0;AW;06:00:00;2;0.102;NA;NA;0.073;0.099;0.112;
21/05/2019;2;0;AX;NA;2;0.055;NA;NA;NA;NA;NA;
22/05/2019;2;0;AX;NA;2;0.054;NA;NA;NA;NA;NA;
23/05/2019;2;0;AX;NA;2;0.05635;NA;NA;NA;NA;NA;
27/05/2019;2;0;AX;NA;2;0.086;NA;NA;NA;NA;NA;
03/06/2019;2;0;AX;NA;2;0.069;NA;NA;NA;NA;NA;
06/06/2019;2;0;AX;NA;2;0.05;NA;NA;NA;NA;NA;
07/06/2019;2;0;AX;NA;2;0.047;NA;NA;NA;NA;NA;
11/06/2019;2;0;AX;NA;2;0.063;NA;NA;NA;NA;NA;
12/06/2019;2;0;AX;NA;2;0.045;NA;NA;NA;NA;NA;
13/06/2019;2;0;AX;NA;2;0.055;NA;NA;NA;NA;NA;
14/06/2019;2;0;AX;NA;2;0.047;NA;NA;NA;NA;NA;
17/06/2019;2;0;AX;NA;2;0.062;NA;NA;NA;NA;NA;
19/06/2019;2;0;AX;NA;2;0.05635;NA;NA;NA;NA;NA;
20/06/2019;2;0;AX;NA;2;0.073;NA;NA;NA;NA;NA;
24/06/2019;2;0;AX;NA;2;0.044;NA;NA;NA;NA;NA;
25/06/2019;2;0;AX;NA;2;0.066;NA;NA;NA;NA;NA;
26/06/2019;2;0;AX;NA;2;0.05635;NA;NA;NA;NA;NA;
27/06/2019;2;0;AX;NA;2;0.06;NA;NA;NA;NA;NA;
28/06/2019;2;0;AX;NA;2;0.049;NA;NA;NA;NA;NA;
01/07/2019;2;0;AX;NA;2;0.037;NA;NA;NA;NA;NA;
02/07/2019;2;0;AX;NA;2;0.05635;NA;NA;NA;NA;NA;
03/07/2019;2;0;AX;NA;2;0.039;NA;NA;NA;NA;NA;
04/07/2019;2;0;AX;NA;2;0.061;NA;NA;NA;NA;NA;
05/07/2019;2;0;AX;NA;2;0.065;NA;NA;NA;NA;NA;
28/05/2019;2;0;AX;NA;2;0.05635;NA;NA;NA;NA;NA;
21/05/2019;2;0;BB;07:00:00;2;0.252;0.281;0.227;0.301;0.309;0.28;
22/05/2019;2;0;BB;07:00:00;2;0.247;0.245666666666667;0.25125;0.274;0.276;0.249;
23/05/2019;2;0;BB;07:00:00;2;0.24;0.23925;0.247;0.329;0.329;0.293;
27/05/2019;2;0;BB;07:00:00;2;0.233;0.258;0.274;0.291;0.287;0.267;
03/06/2019;2;0;BB;07:00:00;2;0.234;0.232;0.218;0.268;0.272;0.253;
06/06/2019;2;0;BB;07:00:00;2;0.251;0.248;0.23;0.291;0.303;0.267;
07/06/2019;2;0;BB;07:00:00;2;0.165;0.264;0.2;0.287;0.302;0.239;
11/06/2019;2;0;BB;07:00:00;2;0.227;0.236;0.255;0.322;0.333;0.275;
12/06/2019;2;0;BB;07:00:00;2;0.259;0.246;0.23075;0.306;0.322;0.274;
13/06/2019;2;0;BB;07:00:00;2;0.381;0.2292;0.2244;0.363;0.375;0.285;
14/06/2019;2;0;BB;07:00:00;2;0.223;0.217;0.23;0.26;0.265;0.239;
17/06/2019;2;0;BB;07:00:00;2;0.215;0.252;0.255;0.338;0.355;0.309;
19/06/2019;2;0;BB;07:00:00;2;0.244;0.245;0.236;0.287;0.293;0.268;
20/06/2019;2;0;BB;07:00:00;2;0.226;0.249;0.23408;0.319;0.33;0.281;
24/06/2019;2;0;BB;07:00:00;2;0.238;0.266;0.23648;0.29;0.292;0.264;
25/06/2019;2;0;BB;07:00:00;2;0.359;0.269;0.225;0.4;0.402;0.362;
26/06/2019;2;0;BB;07:00:00;2;0.243;0.269;0.24588;0.275;0.281;0.249;
27/06/2019;2;0;BB;07:00:00;2;0.33;0.241;0.223;0.31;0.332;0.285;
28/06/2019;2;0;BB;07:00:00;2;0.202;0.242;0.181;0.275;0.279;0.237;
01/07/2019;2;0;BB;07:00:00;2;0.223;0.221;0.255;0.266;0.267;0.241;
02/07/2019;2;0;BB;07:00:00;2;0.265;0.236;0.21468;0.307;0.306;0.288;
03/07/2019;2;0;BB;07:00:00;2;0.251;0.27;0.235;0.294;0.3;0.264;
04/07/2019;2;0;BB;07:00:00;2;0.224;0.234;0.238;0.258;0.266;0.242;
05/07/2019;2;0;BB;07:00:00;2;0.26;0.284;0.244;0.283;0.296;0.258;
28/05/2019;2;0;BB;07:00:00;2;0.234;0.244;0.28;0.324;0.356;0.274;
21/05/2019;2;0;BD;06:00:00;2;0.085;NA;NA;0.066;NA;NA;
22/05/2019;2;0;BD;06:00:00;2;0.075;NA;NA;0.054;NA;NA;
23/05/2019;2;0;BD;06:00:00;2;0.0898;NA;NA;0.052;NA;NA;
27/05/2019;2;0;BD;06:00:00;2;0.108;NA;NA;0.062;NA;NA;
03/06/2019;2;0;BD;06:00:00;2;0.094;NA;NA;0.048;NA;NA;
06/06/2019;2;0;BD;06:00:00;2;0.069;NA;NA;0.047;NA;NA;
07/06/2019;2;0;BD;06:00:00;2;0.062;NA;NA;0.049;NA;NA;
11/06/2019;2;0;BD;06:00:00;2;0.086;NA;NA;0.067;NA;NA;
12/06/2019;2;0;BD;06:00:00;2;0.068;NA;NA;0.052;NA;NA;
13/06/2019;2;0;BD;06:00:00;2;0.076;NA;NA;0.047;NA;NA;
14/06/2019;2;0;BD;06:00:00;2;0.071;NA;NA;0.044;NA;NA;
17/06/2019;2;0;BD;06:00:00;2;0.086;NA;NA;0.061;NA;NA;
19/06/2019;2;0;BD;06:00:00;2;0.0872;NA;NA;0.053;NA;NA;
20/06/2019;2;0;BD;06:00:00;2;0.088;NA;NA;0.055;NA;NA;
24/06/2019;2;0;BD;06:00:00;2;0.07;NA;NA;0.054;NA;NA;
25/06/2019;2;0;BD;06:00:00;2;0.084;NA;NA;0.061;NA;NA;
26/06/2019;2;0;BD;06:00:00;2;0.0898;NA;NA;0.05;NA;NA;
27/06/2019;2;0;BD;06:00:00;2;0.085;NA;NA;0.053;NA;NA;
28/06/2019;2;0;BD;06:00:00;2;0.078;NA;NA;0.048;NA;NA;
01/07/2019;2;0;BD;06:00:00;2;0.069;NA;NA;0.046;NA;NA;
02/07/2019;2;0;BD;06:00:00;2;0.0772;NA;NA;0.061;NA;NA;
03/07/2019;2;0;BD;06:00:00;2;0.06;NA;NA;0.054;NA;NA;
04/07/2019;2;0;BD;06:00:00;2;0.085;NA;NA;0.059;NA;NA;
05/07/2019;2;0;BD;06:00:00;2;0.087;NA;NA;0.055;NA;NA;
28/05/2019;2;0;BD;06:00:00;2;0.0772;NA;NA;0.073;NA;NA;
21/05/2019;2;0;BE;06:00:00;2;0.112;NA;NA;0.066;0.107;NA;
22/05/2019;2;0;BE;06:00:00;2;0.099;NA;NA;0.054;0.083;NA;
23/05/2019;2;0;BE;06:00:00;2;0.09225;NA;NA;0.052;0.084;NA;
27/05/2019;2;0;BE;06:00:00;2;0.124;NA;NA;0.062;0.094;NA;
03/06/2019;2;0;BE;06:00:00;2;0.114;NA;NA;0.048;0.074;NA;
06/06/2019;2;0;BE;06:00:00;2;0.088;NA;NA;0.047;0.066;NA;
07/06/2019;2;0;BE;06:00:00;2;0.084;NA;NA;0.049;0.074;NA;
11/06/2019;2;0;BE;06:00:00;2;0.106;NA;NA;0.067;0.089;NA;
12/06/2019;2;0;BE;06:00:00;2;0.097;NA;NA;0.052;0.076;NA;
13/06/2019;2;0;BE;06:00:00;2;0.099;NA;NA;0.047;0.073;NA;
14/06/2019;2;0;BE;06:00:00;2;0.091;NA;NA;0.044;0.07;NA;
17/06/2019;2;0;BE;06:00:00;2;0.1;NA;NA;0.061;0.091;NA;
19/06/2019;2;0;BE;06:00:00;2;0.105;NA;NA;0.053;0.079;NA;
20/06/2019;2;0;BE;06:00:00;2;0.1;NA;NA;0.055;0.078;NA;
24/06/2019;2;0;BE;06:00:00;2;0.084;NA;NA;0.054;0.077;NA;
25/06/2019;2;0;BE;06:00:00;2;0.102;NA;NA;0.061;0.099;NA;
26/06/2019;2;0;BE;06:00:00;2;0.108;NA;NA;0.05;0.071;NA;
27/06/2019;2;0;BE;06:00:00;2;0.104;NA;NA;0.053;0.072;NA;
28/06/2019;2;0;BE;06:00:00;2;0.093;NA;NA;0.048;0.07;NA;
01/07/2019;2;0;BE;06:00:00;2;0.088;NA;NA;0.046;0.061;NA;
02/07/2019;2;0;BE;06:00:00;2;0.0958;NA;NA;0.061;0.089;NA;
03/07/2019;2;0;BE;06:00:00;2;0.084;NA;NA;0.054;0.08;NA;
04/07/2019;2;0;BE;06:00:00;2;0.098;NA;NA;0.059;0.08;NA;
